Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1,1,8,0,18.81,0.0,28.19,1.64,0,0.0,0.0,0.0
1,2,8,0,18.72,0.0,28.29,1.75,0,0.0,0.0,0.0
1,3,8,0,18.63,0.0,28.26,1.75,0,0.0,0.0,0.0
1,4,8,0,18.51,0.0,28.28,1.56,0,0.0,0.0,0.0
1,5,8,0,18.39,0.0,28.29,1.53,0,0.0,0.0,0.0
1,6,8,0,18.28,0.0,28.28,1.45,0,0.0,0.0,0.0
1,7,8,0,18.18,0.0,28.24,1.59,0,0.0,0.0,0.0
1,8,8,0,19.03,0.0,26.82,1.55,0,0.35,0.0,0.0
1,9,8,0,20.13,0.0,24.88,1.48,0,0.6,0.0,0.0
1,10,8,0,21.04,0.0,22.74,3.58,0,0.24,0.0,0.0
1,11,8,0,21.0,0.0,22.31,7.08,0,0.0,0.0,0.0
1,12,8,0,21.01,0.0,21.94,6.86,0,0.0,0.0,0.0
1,13,8,0,21.02,0.0,22.13,8.37,0,0.0,0.0,0.0
1,14,8,0,21.0,0.0,22.83,8.75,0,0.0,0.0,0.0
1,15,8,0,21.0,0.0,23.28,9.63,0,0.0,0.0,0.0
1,16,8,0,21.0,0.0,23.72,9.48,0,0.0,0.0,0.0
1,17,8,0,20.99,0.0,24.23,10.65,0,0.0,0.0,0.0
1,18,8,0,21.0,0.0,24.4,7.94,0,0.0,0.0,0.0
1,19,8,0,21.0,0.0,24.63,5.27,0,0.0,0.0,0.0
1,20,8,0,20.32,0.0,25.79,1.79,0,0.0,0.0,0.0
1,21,8,0,19.56,0.0,27.07,1.69,0,0.0,0.0,0.0
1,22,8,0,19.26,0.0,27.58,1.91,0,0.0,0.0,0.0
1,23,8,0,19.09,0.0,27.84,1.8,0,0.0,0.0,0.0
1,24,8,0,18.95,0.0,28.02,1.93,0,0.0,0.0,0.0
1,1,2,0,18.84,0.0,28.15,2.68,0,0.0,0.0,0.0
1,2,2,0,18.68,0.0,28.29,2.83,0,0.0,0.0,0.0
1,3,2,0,18.46,0.0,28.42,2.89,0,0.0,0.0,0.0
1,4,2,0,18.26,0.0,28.42,2.66,0,0.0,0.0,0.0
1,5,2,0,18.1,0.0,28.38,2.45,0,0.0,0.0,0.0
1,6,2,0,19.18,0.0,26.43,2.36,0,0.0,0.0,0.0
1,7,2,0,20.3,0.0,24.32,2.16,0,0.0,0.0,0.0
1,8,2,0,21.03,0.0,21.61,4.35,0,0.17,0.0,0.0
1,9,2,0,21.0,0.0,20.17,7.37,0,0.0,0.0,0.0
1,10,2,0,21.0,0.0,20.21,9.87,0,0.0,0.0,0.0
1,11,2,0,21.0,0.0,21.19,11.05,0,0.0,0.0,0.0
1,12,2,0,21.03,0.0,21.8,10.61,0,0.34,0.0,0.0
1,13,2,0,21.03,0.0,21.82,10.24,0,0.0,0.0,0.0
1,14,2,0,21.0,0.0,21.65,9.99,0,0.0,0.0,0.0
1,15,2,0,20.99,0.0,21.65,10.37,0,0.0,0.0,0.0
