time_step,name,level,net_electricity_consumption_kwh,net_electricity_consumption_cost,net_electricity_consumption_emission_kgco2,solar_generation_kwh,bess_electricity_consumption_kwh,bess_soc,ev_charger_electricity_consumption_kwh,deferrable_appliance_electricity_consumption_kwh
0,Building_1,building,3.0,0.24944999814033508,0.5121732354164124,-0.0,0.0,0.0,0,0
0,District,district,3.0,0.24944999814033508,0.5121732354164124,0.0,0.0,,0,0
1,Building_1,building,2.75,0.22866249084472656,0.469492107629776,-0.0,0.0,0.0,0,0
1,District,district,2.75,0.22866249084472656,0.469492107629776,0.0,0.0,,0,0
2,Building_1,building,3.0,0.24944999814033508,0.5121732354164124,-0.0,0.0,0.0,0,0
2,District,district,3.0,0.24944999814033508,0.5121732354164124,0.0,0.0,,0,0
3,Building_1,building,2.75,0.22866249084472656,0.469492107629776,-0.0,0.0,0.0,0,0
3,District,district,2.75,0.22866249084472656,0.469492107629776,0.0,0.0,,0,0
4,Building_1,building,3.0,0.24944999814033508,0.47195714712142944,-0.0,0.0,0.0,0,0
4,District,district,3.0,0.24944999814033508,0.47195714712142944,0.0,0.0,,0,0
5,Building_1,building,3.0,0.24944999814033508,0.47195714712142944,-0.0,0.0,0.0,0,0
5,District,district,3.0,0.24944999814033508,0.47195714712142944,0.0,0.0,,0,0
6,Building_1,building,3.5,0.29102498292922974,0.5506166815757751,-0.0,0.0,0.0,0,0
6,District,district,3.5,0.29102498292922974,0.5506166815757751,0.0,0.0,,0,0
7,Building_1,building,4.0,0.3325999975204468,0.6292762160301208,-0.0,0.0,0.0,0,0
7,District,district,4.0,0.3325999975204468,0.6292762160301208,0.0,0.0,,0,0
8,Building_1,building,3.75,0.3184875249862671,0.5793845653533936,-0.0,0.0,0.0,0,0
8,District,district,3.75,0.3184875249862671,0.5793845653533936,0.0,0.0,,0,0
9,Building_1,building,4.0,0.3397200107574463,0.6180102229118347,-0.0,0.0,0.0,0,0
9,District,district,4.0,0.3397200107574463,0.6180102229118347,0.0,0.0,,0,0
10,Building_1,building,4.25,0.3609524965286255,0.6566358804702759,-0.0,0.0,0.0,0,0
10,District,district,4.25,0.3609524965286255,0.6566358804702759,0.0,0.0,,0,0
11,Building_1,building,4.25,0.3609524965286255,0.6566358804702759,-0.0,0.0,0.0,0,0
11,District,district,4.25,0.3609524965286255,0.6566358804702759,0.0,0.0,,0,0
12,Building_1,building,5.0,0.42465001344680786,0.754724383354187,-0.0,0.0,0.0,0,0
12,District,district,5.0,0.42465001344680786,0.754724383354187,0.0,0.0,,0,0
13,Building_1,building,4.25,0.3609524965286255,0.6415157318115234,-0.0,0.0,0.0,0,0
13,District,district,4.25,0.3609524965286255,0.6415157318115234,0.0,0.0,,0,0
14,Building_1,building,4.25,0.3609524965286255,0.6415157318115234,-0.0,0.0,0.0,0,0
14,District,district,4.25,0.3609524965286255,0.6415157318115234,0.0,0.0,,0,0
15,Building_1,building,3.75,0.3184875249862671,0.5660432577133179,-0.0,0.0,0.0,0,0
15,District,district,3.75,0.3184875249862671,0.5660432577133179,0.0,0.0,,0,0
16,Building_1,building,3.75,0.3184875249862671,0.5693244934082031,-0.0,0.0,0.0,0,0
16,District,district,3.75,0.3184875249862671,0.5693244934082031,0.0,0.0,,0,0
17,Building_1,building,3.25,0.2760224938392639,0.49341458082199097,-0.0,0.0,0.0,0,0
17,District,district,3.25,0.2760224938392639,0.49341458082199097,0.0,0.0,,0,0
18,Building_1,building,2.75,0.23355750739574432,0.4175046384334564,-0.0,0.0,0.0,0,0
18,District,district,2.75,0.23355750739574432,0.4175046384334564,0.0,0.0,,0,0
19,Building_1,building,3.0,0.2547900080680847,0.4554595947265625,-0.0,0.0,0.0,0,0
19,District,district,3.0,0.2547900080680847,0.4554595947265625,0.0,0.0,,0,0
20,Building_1,building,2.75,0.23355750739574432,0.43474259972572327,-0.0,0.0,0.0,0,0
20,District,district,2.75,0.23355750739574432,0.43474259972572327,0.0,0.0,,0,0
21,Building_1,building,3.25,0.2760224938392639,0.5137867331504822,-0.0,0.0,0.0,0,0
21,District,district,3.25,0.2760224938392639,0.5137867331504822,0.0,0.0,,0,0
22,Building_1,building,3.0,0.2547900080680847,0.4742646813392639,-0.0,0.0,0.0,0,0
22,District,district,3.0,0.2547900080680847,0.4742646813392639,0.0,0.0,,0,0
23,Building_1,building,3.25,0.2760224938392639,0.5137867331504822,-0.0,0.0,0.0,0,0
23,District,district,3.25,0.2760224938392639,0.5137867331504822,0.0,0.0,,0,0
24,Building_1,building,3.5,0.29102498292922974,0.5667877793312073,-0.0,0.0,0.0,0,0
24,District,district,3.5,0.29102498292922974,0.5667877793312073,0.0,0.0,,0,0
25,Building_1,building,4.25,0.3533875048160553,0.6882423162460327,-0.0,0.0,0.0,0,0
25,District,district,4.25,0.3533875048160553,0.6882423162460327,0.0,0.0,,0,0
26,Building_1,building,5.25,0.436537504196167,0.8501816987991333,-0.0,0.0,0.0,0,0
26,District,district,5.25,0.436537504196167,0.8501816987991333,0.0,0.0,,0,0
27,Building_1,building,5.25,0.436537504196167,0.8501816987991333,-0.0,0.0,0.0,0,0
27,District,district,5.25,0.436537504196167,0.8501816987991333,0.0,0.0,,0,0
28,Building_1,building,5.5,0.4573249816894531,0.9039028286933899,-0.0,0.0,0.0,0,0
28,District,district,5.5,0.4573249816894531,0.9039028286933899,0.0,0.0,,0,0
29,Building_1,building,6.25,0.5196874737739563,1.0271623134613037,-0.0,0.0,0.0,0,0
29,District,district,6.25,0.5196874737739563,1.0271623134613037,0.0,0.0,,0,0
30,Building_1,building,7.75,0.6444125175476074,1.2736812829971313,-0.0,0.0,0.0,0,0
30,District,district,7.75,0.6444125175476074,1.2736812829971313,0.0,0.0,,0,0
31,Building_1,building,6.75,0.5612624883651733,1.1093353033065796,-0.0,0.0,0.0,0,0
31,District,district,6.75,0.5612624883651733,1.1093353033065796,0.0,0.0,,0,0
32,Building_1,building,6.0,0.49889999628067017,1.145988941192627,-0.0024999999441206455,0.0,0.0,0,0
32,District,district,6.0,0.49889999628067017,1.145988941192627,-0.0024999999441206455,0.0,,0,0
33,Building_1,building,6.5,0.5404750108718872,1.241487979888916,-0.04749999940395355,0.0,0.0,0,0
33,District,district,6.5,0.5404750108718872,1.241487979888916,-0.04749999940395355,0.0,,0,0
34,Building_1,building,5.5,0.4573249816894531,1.0504897832870483,-0.11500000208616257,0.0,0.0,0,0
34,District,district,5.5,0.4573249816894531,1.0504897832870483,-0.11500000208616257,0.0,,0,0
35,Building_1,building,5.25,0.436537504196167,1.0027402639389038,-0.2150000035762787,0.0,0.0,0,0
35,District,district,5.25,0.436537504196167,1.0027402639389038,-0.2150000035762787,0.0,,0,0
36,Building_1,building,3.749999761581421,0.31181249022483826,0.7608706951141357,-0.36500000953674316,0.0,0.0,0,0
36,District,district,3.749999761581421,0.31181249022483826,0.7608706951141357,-0.36500000953674316,0.0,,0,0
37,Building_1,building,3.0,0.24944999814033508,0.6086965799331665,-0.675000011920929,0.0,0.0,0,0
37,District,district,3.0,0.24944999814033508,0.6086965799331665,-0.675000011920929,0.0,,0,0
38,Building_1,building,3.0,0.24944999814033508,0.6086965799331665,-1.1299999952316284,0.0,0.0,0,0
38,District,district,3.0,0.24944999814033508,0.6086965799331665,-1.1299999952316284,0.0,,0,0
39,Building_1,building,3.499999761581421,0.29102498292922974,0.7101459503173828,-1.2825000286102295,0.0,0.0,0,0
39,District,district,3.499999761581421,0.29102498292922974,0.7101459503173828,-1.2825000286102295,0.0,,0,0
40,Building_1,building,5.0,0.41574999690055847,1.0643584728240967,-1.8350000381469727,0.0,0.0,0,0
40,District,district,5.0,0.41574999690055847,1.0643584728240967,-1.8350000381469727,0.0,,0,0
41,Building_1,building,2.5,0.20787499845027924,0.5321792364120483,-3.0824999809265137,0.0,0.0,0,0
41,District,district,2.5,0.20787499845027924,0.5321792364120483,-3.0824999809265137,0.0,,0,0
42,Building_1,building,0.0,0.0,0.0,-3.799999952316284,0.0,0.0,0,0
42,District,district,0.0,0.0,0.0,-3.799999952316284,0.0,,0,0
43,Building_1,building,0.0,0.0,0.0,-4.179999828338623,0.2499997615814209,0.0038192791398614645,0,0
43,District,district,0.0,0.0,0.0,-4.179999828338623,0.2499997615814209,,0,0
44,Building_1,building,1.25,0.10393749922513962,0.282137393951416,-4.392499923706055,0.0,0.0038191836792975664,0,0
44,District,district,1.25,0.10393749922513962,0.282137393951416,-4.392499923706055,0.0,,0,0
45,Building_1,building,4.250000476837158,0.3533875346183777,0.959267258644104,-4.474999904632568,0.0,0.0038190882187336683,0,0
45,District,district,4.250000476837158,0.3533875346183777,0.959267258644104,-4.474999904632568,0.0,,0,0
46,Building_1,building,0.75,0.06236249953508377,0.1692824363708496,-4.684999942779541,0.0,0.0038189927581697702,0,0
46,District,district,0.75,0.06236249953508377,0.1692824363708496,-4.684999942779541,0.0,,0,0
47,Building_1,building,0.0,0.0,0.0,-4.797500133514404,0.25,0.007638180162757635,0,0
47,District,district,0.0,0.0,0.0,-4.797500133514404,0.25,,0,0
48,Building_1,building,0.0,0.0,0.0,-4.974999904632568,0.75,0.01916572079062462,0,0
48,District,district,0.0,0.0,0.0,-4.974999904632568,0.75,,0,0
49,Building_1,building,0.0,0.0,0.0,-5.002500057220459,0.5,0.026827137917280197,0,0
49,District,district,0.0,0.0,0.0,-5.002500057220459,0.5,,0,0
50,Building_1,building,2.0,0.1662999987602234,0.4692157804965973,-5.125,0.0,0.026826467365026474,0,0
50,District,district,2.0,0.1662999987602234,0.4692157804965973,-5.125,0.0,,0,0
51,Building_1,building,0.0,0.0,0.0,-5.202499866485596,0.75,0.03835352882742882,0,0
51,District,district,0.0,0.0,0.0,-5.202499866485596,0.75,,0,0
52,Building_1,building,0.0,0.0,0.0,-4.985000133514404,0.5,0.046014465391635895,0,0
52,District,district,0.0,0.0,0.0,-4.985000133514404,0.5,,0,0
53,Building_1,building,0.0,0.0,0.0,-5.112500190734863,0.75,0.05754104629158974,0,0
53,District,district,0.0,0.0,0.0,-5.112500190734863,0.75,,0,0
54,Building_1,building,0.25,0.020787499845027924,0.06071517616510391,-5.042500019073486,0.0,0.05753960832953453,0,0
54,District,district,0.25,0.020787499845027924,0.06071517616510391,-5.042500019073486,0.0,,0,0
55,Building_1,building,0.25,0.020787499845027924,0.06071517616510391,-3.637500047683716,0.0,0.057538170367479324,0,0
55,District,district,0.25,0.020787499845027924,0.06071517616510391,-3.637500047683716,0.0,,0,0
56,Building_1,building,0.0,0.0,0.0,-4.96750020980835,0.0,0.05753673240542412,0,0
56,District,district,0.0,0.0,0.0,-4.96750020980835,0.0,,0,0
57,Building_1,building,0.0,0.0,0.0,-4.494999885559082,0.25,0.06135457754135132,0,0
57,District,district,0.0,0.0,0.0,-4.494999885559082,0.25,,0,0
58,Building_1,building,0.0,0.0,0.0,-4.21999979019165,0.0,0.06135304272174835,0,0
58,District,district,0.0,0.0,0.0,-4.21999979019165,0.0,,0,0
59,Building_1,building,0.7499997615814209,0.06236248090863228,0.1816793829202652,-3.992500066757202,0.0,0.061351507902145386,0,0
59,District,district,0.7499997615814209,0.06236248090863228,0.1816793829202652,-3.992500066757202,0.0,,0,0
60,Building_1,building,0.4999997615814209,0.041574981063604355,0.12134008854627609,-3.680000066757202,0.0,0.06134997308254242,0,0
60,District,district,0.4999997615814209,0.041574981063604355,0.12134008854627609,-3.680000066757202,0.0,,0,0
61,Building_1,building,1.0,0.0831499993801117,0.24268029630184174,-3.4149999618530273,0.0,0.06134843826293945,0,0
61,District,district,1.0,0.0831499993801117,0.24268029630184174,-3.4149999618530273,0.0,,0,0
62,Building_1,building,2.0,0.1662999987602234,0.48536059260368347,-2.6475000381469727,0.0,0.06134690344333649,0,0
62,District,district,2.0,0.1662999987602234,0.48536059260368347,-2.6475000381469727,0.0,,0,0
63,Building_1,building,5.25,0.436537504196167,1.2740715742111206,-1.5175000429153442,0.0,0.06134536862373352,0,0
63,District,district,5.25,0.436537504196167,1.2740715742111206,-1.5175000429153442,0.0,,0,0
64,Building_1,building,5.75,0.47811248898506165,1.4101855754852295,-1.5125000476837158,0.0,0.061343833804130554,0,0
64,District,district,5.75,0.47811248898506165,1.4101855754852295,-1.5125000476837158,0.0,,0,0
65,Building_1,building,4.0,0.3325999975204468,0.980998694896698,-1.184999942779541,0.0,0.06134229898452759,0,0
65,District,district,4.0,0.3325999975204468,0.980998694896698,-1.184999942779541,0.0,,0,0
66,Building_1,building,4.75,0.39496248960494995,1.1649359464645386,-0.5799999833106995,0.0,0.06134076416492462,0,0
66,District,district,4.75,0.39496248960494995,1.1649359464645386,-0.5799999833106995,0.0,,0,0
67,Building_1,building,5.25,0.436537504196167,1.2875608205795288,-0.2775000035762787,0.0,0.061339229345321655,0,0
67,District,district,5.25,0.436537504196167,1.2875608205795288,-0.2775000035762787,0.0,,0,0
