Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
7.0,24.0,7.0,0,,,,9.833333084922426e-08,0,0,0,0.0
8.0,1.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,2.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,3.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,4.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,5.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,6.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,7.0,1.0,0,,,,0.06936672333333191,0,0,0,0.0
8.0,8.0,1.0,0,,,,0.4953666849999995,0,0,0,0.0
8.0,9.0,1.0,0,,,,1.2157000049999993,0,0,0,0.0
8.0,10.0,1.0,0,,,,1.5863166700000002,0,0,0,0.0
8.0,11.0,1.0,0,,,,2.075533335,0,0,0,0.0
8.0,12.0,1.0,0,,,,0.6504000729427063,0,0,0,30.686666870117186
8.0,13.0,1.0,0,,,,0.3023667416666653,0,0,0,0.0
8.0,14.0,1.0,0,,,,0.48808339999999845,0,0,0,0.0
8.0,15.0,1.0,0,,,,0.2465334033333318,0,0,0,0.0
8.0,16.0,1.0,0,,,,0.102416759296059,0,0,0,8.466666666666667
8.0,17.0,1.0,0,,,,0.0881500833333312,0,0,0,0.0
8.0,18.0,1.0,0,,,,0.00280009833333085,0,0,0,0.0
8.0,19.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,20.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,21.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,22.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,23.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,24.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,1.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,2.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,3.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,4.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,5.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,6.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,7.0,2.0,0,,,,0.07728337499999895,0,0,0,0.0
8.0,8.0,2.0,0,,,,0.45898335666666623,0,0,0,0.0
8.0,9.0,2.0,0,,,,1.3074999999999997,0,0,0,0.0
8.0,10.0,2.0,0,,,,1.9238499999999998,0,0,0,0.0
8.0,11.0,2.0,0,,,,1.3341000399999983,0,0,0,0.0
8.0,12.0,2.0,0,,,,1.7033166966666649,0,0,0,0.0
8.0,13.0,2.0,0,,,,1.8655833566666653,0,0,0,0.0
8.0,14.0,2.0,0,,,,2.518766666666667,0,0,0,0.0
8.0,15.0,2.0,0,,,,1.6672666849999995,0,0,0,0.0
8.0,16.0,2.0,0,,,,1.1290000266666655,0,0,0,0.0
8.0,17.0,2.0,0,,,,0.3939500549999989,0,0,0,0.0
8.0,18.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,19.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,20.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,21.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,22.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,23.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,24.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,1.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,2.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,3.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,4.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,5.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,6.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,7.0,3.0,0,,,,0.10911670166666579,0,0,0,0.0
8.0,8.0,3.0,0,,,,0.6365000000000001,0,0,0,0.0
8.0,9.0,3.0,0,,,,1.2413833333333333,0,0,0,0.0
8.0,10.0,3.0,0,,,,1.5103000016666663,0,0,0,0.0
8.0,11.0,3.0,0,,,,2.36635,0,0,0,0.0
8.0,12.0,3.0,0,,,,2.4707,0,0,0,0.0
8.0,13.0,3.0,0,,,,2.5281999999999982,0,0,0,0.0
8.0,14.0,3.0,0,,,,1.8091666916666653,0,0,0,0.0
8.0,15.0,3.0,0,,,,0.4388334066666648,0,0,0,0.0
8.0,16.0,3.0,0,,,,0.24678340971842302,0,0,0,2.626666768391927
8.0,17.0,3.0,0,,,,0.20966672999999855,0,0,0,0.0
8.0,18.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,19.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,20.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,21.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,22.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,23.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,24.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,1.0,4.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,2.0,4.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,3.0,4.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,4.0,4.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,5.0,4.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,6.0,4.0,0,,,,0.7749833466666666,0,0,0,0.0
8.0,7.0,4.0,0,,,,1.0625166666666668,0,0,0,0.0
8.0,8.0,4.0,0,,,,0.32488336333333284,0,0,0,0.0
8.0,9.0,4.0,0,,,,0.00981675999999762,0,0,0,0.0
8.0,10.0,4.0,0,,,,1.7530167266666652,0,0,0,0.0
8.0,11.0,4.0,0,,,,2.5363333666666685,0,0,0,0.0
8.0,12.0,4.0,0,,,,0.12913341499999817,0,0,0,0.0
8.0,13.0,4.0,0,,,,0.14343341333333148,0,0,0,0.0
8.0,14.0,4.0,0,,,,0.20731674499999825,0,0,0,0.0
8.0,15.0,4.0,0,,,,0.5655333933333321,0,0,0,0.0
8.0,16.0,4.0,0,,,,1.0080167149999988,0,0,0,0.0
8.0,17.0,4.0,0,,,,1.1856833866666647,0,0,0,0.0
8.0,18.0,4.0,0,,,,3.1870000000000016,0,0,0,0.0
