Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
7.0,24.0,7.0,0,,,,2.1887499999999998,0,0,0,0.0
8.0,1.0,1.0,0,,,,1.3706666666666663,0,0,0,0.0
8.0,2.0,1.0,0,,,,1.1012500000000003,0,0,0,0.0
8.0,3.0,1.0,0,,,,0.5432166666666668,0,0,0,0.0
8.0,4.0,1.0,0,,,,0.5428333333333334,0,0,0,0.0
8.0,5.0,1.0,0,,,,1.5124333333333329,0,0,0,0.0
8.0,6.0,1.0,0,,,,0.3486833333333335,0,0,0,5.608333333333333
8.0,7.0,1.0,0,,,,0.678616666666667,0,0,0,29.5
8.0,8.0,1.0,0,,,,1.5065,0,0,0,96.75416666666666
8.0,9.0,1.0,0,,,,1.6521166666666667,0,0,0,225.45416666666668
8.0,10.0,1.0,0,,,,2.734783333333333,0,0,0,366.8
8.0,11.0,1.0,0,,,,2.9716666666666685,0,0,0,491.59583333333336
8.0,12.0,1.0,0,,,,3.526,0,0,0,578.8708333333333
8.0,13.0,1.0,0,,,,3.8720333333333334,0,0,0,624.8458333333333
8.0,14.0,1.0,0,,,,3.4493666666666667,0,0,0,631.1875
8.0,15.0,1.0,0,,,,3.336416666666667,0,0,0,600.2708333333334
8.0,16.0,1.0,0,,,,2.2620666666666667,0,0,0,514.5125
8.0,17.0,1.0,0,,,,0.9674500625610356,0,0,0,384.975
8.0,18.0,1.0,0,,,,0.16195008673667893,0,0,0,210.17083333333332
8.0,19.0,1.0,0,,,,0.005950060526529948,0,0,0,18.841666666666665
8.0,20.0,1.0,0,,,,0.35833338673909504,0,0,0,0.0
8.0,21.0,1.0,0,,,,1.5844999999999996,0,0,0,0.0
8.0,22.0,1.0,0,,,,2.561233333333333,0,0,0,0.0
8.0,23.0,1.0,0,,,,1.434200000000001,0,0,0,0.0
8.0,24.0,1.0,0,,,,4.132075,0,0,0,0.0
8.0,1.0,2.0,0,,,,2.9009166666666655,0,0,0,0.0
8.0,2.0,2.0,0,,,,2.259783333333333,0,0,0,0.0
8.0,3.0,2.0,0,,,,1.4480666666666675,0,0,0,0.0
8.0,4.0,2.0,0,,,,1.1343666666666672,0,0,0,0.0
8.0,5.0,2.0,0,,,,0.35226666666666673,0,0,0,0.0
8.0,6.0,2.0,0,,,,0.3494500000000002,0,0,0,5.7625
8.0,7.0,2.0,0,,,,1.742099999999999,0,0,0,29.445833333333333
8.0,8.0,2.0,0,,,,0.60545,0,0,0,94.69583333333334
