Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1,1,8,0,22.34,0.0,33.78,13.1,0.96,6.06,0.0,0.0
1,2,8,0,22.17,0.0,35.26,10.3,0.36,3.11,0.0,0.0
1,3,8,0,22.09,0.0,35.98,10.5,0.48,2.25,0.0,0.0
1,4,8,0,21.96,0.0,36.65,9.5,0.0,1.25,0.0,0.0
1,5,8,0,22.08,0.0,36.62,15.7,0.24,3.8,0.0,0.0
1,6,8,0,21.9,0.0,37.07,10.9,1.8,1.13,0.0,0.0
1,7,8,0,21.75,0.0,37.51,10.0,5.64,0.62,0.0,0.0
1,8,8,0,21.81,0.0,37.6,13.2,10.08,1.63,0.0,0.0
1,9,8,0,22.1,0.0,36.95,16.7,6.24,7.42,0.0,159.115
1,10,8,0,22.2,0.0,36.38,13.8,1.92,10.61,0.0,360.323
1,11,8,0,22.26,0.0,35.83,11.0,2.16,11.78,0.0,512.9780000000001
1,12,8,0,22.29,0.0,35.18,11.3,2.4,14.72,0.0,611.885
1,13,8,0,22.36,0.0,34.61,15.7,4.44,21.69,0.0,645.846
1,14,8,0,22.42,0.0,34.01,14.3,6.0,23.17,0.0,623.48
1,15,8,0,22.52,0.0,33.26,15.4,2.16,26.54,0.0,546.4830000000001
1,16,8,0,22.53,0.0,33.09,11.9,1.32,24.99,0.0,411.596
1,17,8,0,22.54,0.0,32.91,11.4,5.4,23.24,0.0,223.462
1,18,8,0,22.56,0.0,32.96,14.1,3.36,19.95,0.0,0.0
1,19,8,0,22.56,0.0,33.67,14.4,2.88,18.64,0.0,0.0
1,20,8,0,22.56,0.0,34.08,19.6,6.0,22.14,0.0,0.0
1,21,8,0,22.56,0.0,34.06,20.9,3.96,21.18,0.0,0.0
