Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating)
6,1,2,0,24.140535052663203,-0.30390939178123944,73.12760989921676,0.4230789869842938,0.0,0.0,0.0,0.0,2.0,24.444444444444443,1
6,2,2,0,23.777792028602047,-0.6666524158423961,74.9360021533896,0.4200266141681712,0.0,0.0,0.0,0.0,2.0,24.444444444444443,1
6,3,2,0,23.487175017144352,-0.9572694273000906,76.51699894320983,0.4176539773799457,0.0,0.0,0.0,0.0,2.0,24.444444444444443,1
6,4,2,0,23.28587765183584,-1.1585667926086032,77.70043247939728,0.4205900997511155,0.0,0.0,0.0,0.0,2.0,24.444444444444443,1
6,5,2,0,22.96808711460543,-1.4763573298390114,79.29504586690976,0.4396790782764364,0.0,0.0,0.0,0.0,1.0,24.444444444444443,1
6,6,2,0,22.80547712075558,-1.6389673236888633,80.17124758795117,0.5091095199984363,0.0,0.0,0.0,0.0,1.0,24.444444444444443,1
6,7,2,0,23.223091714603008,-0.8880193965081062,78.28157623382661,0.6804938629517265,0.2566036346457052,0.0,0.0,13.748435723529226,1.0,24.111111111111114,1
6,8,2,0,23.032848591652176,-0.3004847416811529,79.29521658353997,0.8454346448648529,0.0,0.0,0.0,104.74757053100558,1.0,23.33333333333333,1
6,9,2,0,23.33067579275231,-0.0026575405810262964,77.63408663568813,1.0677799968109047,0.869240339975182,0.8006226749376681,0.0,158.30169669606695,1.0,23.333333333333336,1
6,10,2,0,23.33331496216102,-1.8371172309628037e-05,77.18940149679159,1.261494945373476,0.8499910356293567,1.054578009968104,0.0,329.17297701042895,1.0,23.33333333333333,1
6,11,2,0,23.33333543048019,2.097146861501642e-06,77.02068881153771,1.6134216387299378,0.2038596895051485,0.4190649524717641,0.0,432.86932384184485,1.0,23.33333333333333,1
6,12,2,0,23.3333350931468,1.759813471835514e-06,76.85367230367503,1.3997906857817184,0.2329264165975693,0.3464322284786477,0.0,483.56609709401675,0.0,23.33333333333333,1
6,13,2,0,23.33333578944188,2.4561085503194136e-06,76.64230155570823,1.2446604988927967,0.0,0.4010986499291862,0.0,472.2048220480263,1.0,23.33333333333333,1
6,14,2,0,23.333336972237955,3.6389046194074126e-06,76.39193897176276,1.0777176111849522,0.0,0.5045821029454994,0.0,470.1811976889696,1.0,23.333333333333336,1
6,15,2,0,23.33333806932112,4.735987790382978e-06,76.09837000153856,0.8243293766230334,0.0,0.5709429052074867,0.0,458.6564660831906,0.0,23.33333333333333,1
6,16,2,0,23.333344151288216,1.0817954887443193e-05,75.77589829732017,0.9192467742720276,0.4658529602483343,0.7943129451182649,0.0,326.85913999145896,1.0,23.33333333333333,1
6,17,2,0,23.333339976766283,6.643432946873418e-06,75.41288774683171,0.8033568863182441,0.0,0.8173695785301318,0.0,206.86538611095068,1.0,23.333333333333336,1
6,18,2,0,24.29066437681848,-0.1537800676259593,71.36988205134259,0.7580688757141989,0.0,0.0704712649827719,0.0,109.67421835197369,1.0,24.44444444444444,1
6,19,2,0,24.44012887770749,-0.0043155667369525474,70.8932690882396,0.9368003168205858,0.0,0.2920397100751186,0.0,44.66317570318038,1.0,24.444444444444443,1
6,20,2,0,24.44444225912636,-2.1853180776076897e-06,70.90450869637978,0.9853156403577454,0.0,0.2157221360931042,0.0,-0.0,2.0,24.44444444444444,1
6,21,2,0,24.444445463162094,1.0187176542331144e-06,70.92902592642783,1.0720581716592683,0.0,0.1970092678190846,0.0,0.0,2.0,24.44444444444444,1
6,22,2,0,24.44444600791304,1.5634686008070275e-06,70.92414241801032,1.190859880278631,0.6987696030299734,0.2522481689945731,0.0,0.0,2.0,24.44444444444444,1
6,23,2,0,24.444450015848847,5.5714044080446e-06,70.6183107143947,0.9839953256661012,0.8907655598589117,1.0254030137412355,0.0,0.0,2.0,24.44444444444444,1
6,24,2,0,23.957020695960917,0.012576251516474457,71.71993388989843,0.5275212196098501,1.3658450832780735,1.787719805474656,0.0,0.0,2.0,23.944444444444443,1
6,1,3,0,23.88921803250889,0.0003291436200001385,72.0608437008633,0.4230789869842938,0.0,0.1765653294360573,0.0,0.0,2.0,23.88888888888889,1
6,2,3,0,23.600504273326575,-0.28838461556231465,73.35408044131754,0.4200266141681712,0.0,0.0,0.0,0.0,2.0,23.88888888888889,1
6,3,3,0,23.27460933285931,-0.6142795560295795,74.87180791868462,0.4176539773799457,0.0,0.0,0.0,0.0,2.0,23.88888888888889,1
6,4,3,0,23.186305124781303,-1.2025837641075903,75.27772031730804,0.4205900997511155,0.6951398683033903,0.0,0.0,0.0,2.0,24.388888888888893,1
6,5,3,0,22.633796534690973,-1.8106479097534702,77.84820115768278,0.4396790782764364,0.0,0.0,0.0,0.0,2.0,24.444444444444443,1
6,6,3,0,22.480240215837085,-1.4642042286073575,78.5678743976475,0.5091095199984363,0.0,0.0,0.0,0.0,2.0,23.944444444444443,1
6,7,3,0,22.76171079032404,-1.4049558763426298,77.30566853770486,0.546326219649039,0.0,0.0,0.0,32.467655716222716,2.0,24.16666666666667,1
6,8,3,0,23.107211617957983,-1.33723282648646,75.79898030296,0.8454346448648529,0.0,0.0,0.0,128.31342337697188,2.0,24.444444444444443,1
6,9,3,0,23.51000497775796,-0.6011061333531664,74.07449211125481,1.2631054772408572,0.0,0.0,0.0,284.48844290733194,2.0,24.111111111111125,1
6,10,3,0,23.8293984609422,-0.05949042794667392,72.75146912466978,1.4482202398932715,0.0,0.0049826847966071,0.0,413.49719868322927,2.0,23.888888888888875,1
6,11,3,0,23.888230912711297,-0.0006579761776066562,72.4866442553864,1.467126628977626,0.0,0.2156002090922911,0.0,535.3922341791832,2.0,23.888888888888903,1
6,12,3,0,23.888889848448287,9.59559397273324e-07,72.3604531998794,1.4239790522796938,0.0,0.4510756070689987,0.0,563.4972015446726,2.0,23.88888888888889,1
6,13,3,0,23.888892969598427,4.080709548048844e-06,72.18513239967633,1.2446604988927967,0.0,0.6091162777364899,0.0,555.2170512964601,2.0,23.88888888888888,1
6,14,3,0,23.88889696020388,8.071314990587553e-06,71.9790028036389,1.0777176111849522,0.0,0.7420455048502801,0.0,527.1985222835447,2.0,23.88888888888889,1
6,15,3,0,23.888900468294885,1.1579405995831848e-05,71.70685083010233,0.9918855124670158,0.463426298502437,1.0206537958000623,0.0,563.085365541212,2.0,23.88888888888889,1
6,16,3,0,23.41053121185394,0.021642322965050198,73.21088044983654,1.0938049597283332,0.0,1.7030329316894743,0.0,373.4165329004055,2.0,23.38888888888889,1
6,17,3,0,23.334714690765537,0.0013813574322085742,72.89235041367027,0.9861693307729892,0.4634230703554892,2.016605988930486,0.0,271.4470779871942,2.0,23.33333333333333,1
6,18,3,0,24.388944401396017,-0.05550004304842204,68.52006390263765,0.9604253906435296,0.0,0.8017187696112112,0.0,146.50666734915538,2.0,24.44444444444444,1
6,19,3,0,24.444351950881806,-9.249356263651975e-05,68.2079697316202,0.9855033894374146,0.2317132052524972,0.6156128998562831,0.0,48.48943046737425,2.0,24.444444444444443,1
6,20,3,0,23.34331544078052,0.009982107447189748,72.42220598947881,0.7305850175378605,0.0,1.2535136935737348,0.0,-0.0,2.0,23.33333333333333,1
6,21,3,0,23.168011436569262,0.001344769902594578,72.80096216805424,0.4522467212921694,0.0,1.2690347381719669,0.0,0.0,2.0,23.166666666666668,1
6,22,3,0,23.111527892330948,0.0004167812198367926,72.80887215614139,0.4438855893166517,0.2317130300502456,0.9970562917094484,0.0,0.0,2.0,23.11111111111111,1
6,23,3,0,23.88725318925399,-0.16830236630157103,69.68237536106736,0.4368745289805439,0.2317125459491484,0.0,0.0,0.0,2.0,24.05555555555556,1
6,24,3,0,23.84766554634636,-0.5967788980980835,69.96385982888312,0.4277174105321762,0.0,0.0,0.0,0.0,2.0,24.444444444444443,1
6,1,4,0,23.80210168539064,-0.642342759053804,70.4300721650655,0.4220804878438143,0.0,0.0,0.0,0.0,2.0,24.444444444444443,1
