Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating)
6,1,2,0,23.445354955295585,0.000910510851145574,59.515127745706565,0.4879848542771789,0.0,1.902539000099489,0.0,0.0,2.0,23.44444444444444,1
6,2,2,0,23.33801262944917,0.004679296115842391,59.81194813716772,0.4843316246363288,0.0,1.664081062165098,0.0,0.0,2.0,23.33333333333333,1
6,3,2,0,23.33341149190928,7.815857595261377e-05,59.69873295989992,0.4806783949954788,0.9466633039537848,2.1132841600654597,0.0,0.0,1.0,23.33333333333333,1
6,4,2,0,23.333341768938308,8.435604978984657e-06,59.8904433555859,0.4770251653546288,0.0,0.8028243954850061,0.0,0.0,1.0,23.33333333333333,1
6,5,2,0,23.333338024886512,4.691553183278074e-06,60.087494833001976,0.5183769469836439,0.0,0.6556484802783564,0.0,0.0,2.0,23.33333333333333,1
6,6,2,0,23.33334204956717,8.71623384313125e-06,60.17873666748801,0.4771500328280584,0.9720042752061452,1.434239671163929,0.0,0.0,2.0,23.33333333333333,1
6,7,2,0,23.73817117475185,-0.039606603025927,58.8326944985666,0.5501046690939225,0.3468335818023392,0.1978277797822282,0.0,13.748435723529226,2.0,23.77777777777778,1
6,8,2,0,23.875424509835344,-0.013464379053544917,58.46830507409953,0.4879848542771789,0.0,0.1913531223924034,0.0,104.74757053100558,1.0,23.88888888888889,1
6,9,2,0,24.274615421653632,-2.6142734672352645,57.20775516817998,0.491638083918029,0.0,0.0,0.0,158.30169669606695,0.0,26.888888888888896,1
6,10,2,0,23.891117561726663,0.0022286728377842735,58.483251083307856,0.491638083918029,0.1734186654125218,1.1821153543811178,0.0,329.17297701042895,0.0,23.88888888888888,1
6,11,2,0,23.888899962381718,1.1073492828472808e-05,58.23045952371314,0.4879848542771789,0.0,2.7228065008323754,0.0,432.86932384184485,0.0,23.88888888888889,1
6,12,2,0,23.88889983872497,1.0949836081408648e-05,57.60951243919214,0.4879848542771789,0.0,3.5930952002332357,0.0,483.56609709401675,0.0,23.88888888888889,1
6,13,2,0,23.888892177799164,3.28891028544831e-06,57.23126743637577,0.4952913135588789,0.0,4.1241503976940015,0.0,472.2048220480263,0.0,23.88888888888888,1
6,14,2,0,23.88889253537028,3.6464814030523485e-06,56.811574672508215,0.4952913135588789,0.0,4.764105561487583,0.0,470.1811976889696,0.0,23.88888888888888,1
6,15,2,0,23.888892741151928,3.852263048997884e-06,56.4593064812933,0.4952913135588789,0.0,5.698938081889825,0.0,458.6564660831906,0.0,23.88888888888888,1
6,16,2,0,24.243417094728365,-0.034360683049413865,54.99044317399751,0.6342516493161708,0.0,5.020235554673888,0.0,326.85913999145896,1.0,24.27777777777778,1
6,17,2,0,26.411325707515243,-0.8108965147069789,48.45535140877922,0.6244247746847696,0.0,0.0,0.0,206.86538611095068,1.0,27.22222222222222,1
6,18,2,0,26.918774471895794,-0.30344775032643057,47.0467291785867,0.6590687511964977,0.0,0.0,0.0,109.67421835197369,1.0,27.222222222222225,1
6,19,2,0,23.932324446019045,0.0434355571301559,55.87142813155743,0.68023604312297,0.0,3.8100062674542623,0.0,44.66317570318038,1.0,23.88888888888889,1
6,20,2,0,23.88918746865074,0.000298579761849993,55.6520904520191,0.6817585282179215,0.0,4.808970998083533,0.0,-0.0,1.0,23.88888888888889,1
6,21,2,0,23.888893937793785,5.048904895943451e-06,55.44696917751377,0.6998327123221604,0.0,3.49925259524997,0.0,0.0,1.0,23.88888888888889,1
6,22,2,0,23.888892800297967,3.911409077517192e-06,55.29383258860309,0.7247672698318794,0.8660303771075203,3.4356910529009084,0.0,0.0,1.0,23.88888888888889,1
6,23,2,0,23.888892250405497,3.3615166188383228e-06,55.23577564044348,0.6526907801678644,0.0,1.9866978566611235,0.0,0.0,2.0,23.88888888888888,1
6,24,2,0,23.56015893939096,0.004603383835398489,56.254339854181936,0.5469464307717467,0.0,1.896175499668575,0.0,0.0,2.0,23.55555555555556,1
6,1,3,0,23.33709947310698,0.00376613977365281,56.95414093201515,0.4879848542771789,0.0,1.7244608568705542,0.0,0.0,2.0,23.33333333333333,1
6,2,3,0,23.33337127395566,3.794062233097861e-05,56.911162144104736,0.4843316246363288,0.0,1.118041758741249,0.0,0.0,2.0,23.33333333333333,1
6,3,3,0,23.333336119035213,2.785701884278069e-06,56.965308492664064,0.4806783949954788,0.0,0.6264411539040505,0.0,0.0,2.0,23.33333333333333,1
6,4,3,0,23.333333230671244,-1.0266208505527175e-07,57.21563869461371,0.4770251653546288,0.0,0.0139101990353418,0.0,0.0,2.0,23.33333333333333,1
6,5,3,0,23.33079773877848,-0.0025355945548497516,57.28994076739229,0.5183769469836439,0.0,0.0,0.0,0.0,2.0,23.33333333333333,1
6,6,3,0,23.20441695340938,-0.12891637992395033,57.96949059836804,0.4733719357137788,0.0,0.0,0.0,0.0,2.0,23.33333333333333,1
6,7,3,0,23.51821776777138,-0.148448898895289,56.97111147096231,0.4806783949954788,0.0,0.0,0.0,32.467655716222716,1.0,23.666666666666668,1
6,8,3,0,23.839553463109663,-0.04933542577922623,55.97358070504504,0.4879848542771789,0.0,0.1374901528455931,0.0,128.31342337697188,1.0,23.88888888888889,1
6,9,3,0,23.888878316108997,-1.0572779892470408e-05,55.76556079082499,0.6078681162927394,0.0,0.8697956340027839,0.0,284.48844290733194,1.0,23.88888888888889,1
6,10,3,0,23.88889038318763,1.4942987363042448e-06,55.63810947437728,0.6033421441623051,0.0,2.189479374726377,0.0,413.49719868322927,1.0,23.888888888888893,1
6,11,3,0,23.88889090438472,2.015495841334314e-06,55.41731741544862,0.5964893372135983,0.0,3.475431206977837,0.0,535.3922341791832,1.0,23.88888888888888,1
6,12,3,0,23.88889175329021,2.864401317026477e-06,55.157810971845855,0.4879848542771789,0.0,4.1169630430310376,0.0,563.4972015446726,1.0,23.888888888888893,1
