month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
1,1,1,0,23.277779,10.7299595,0.24834126,0.0,0.0,9.216594,0.0,1.0,23.277779,23.277779,3
1,2,1,0,23.277779,10.7597065,0.22654678,0.0,0.0,9.579659,0.0,1.0,23.277779,23.277779,3
1,3,1,0,23.277779,10.766581,0.2208163,0.0,0.0,10.289633,0.0,1.0,23.277779,23.277779,3
1,4,1,0,23.277779,10.785024,0.21500035,0.0,0.0,10.563335,0.0,1.0,23.277779,23.277779,3
1,5,1,0,23.277779,10.784583,0.21366271,0.0,0.0,10.722953,0.0,1.0,23.277779,23.277779,3
1,6,1,0,23.277779,10.771656,0.21577887,0.0,0.0,10.876964,0.0,1.0,23.277779,23.277779,3
1,7,1,0,23.277779,10.735514,0.22783817,0.0,0.0,10.736265,0.0,1.0,23.277779,23.277779,3
1,8,1,0,23.277779,10.69295,0.42936325,0.0,0.0,11.131985,0.0,1.0,23.277779,23.277779,3
1,9,1,0,23.277779,10.670809,0.43675092,0.6185814,0.0,9.996981,0.0,1.0,23.277779,23.277779,3
1,10,1,0,23.277779,10.667019,0.23774084,0.3411763,0.0,10.322071,0.0,1.0,23.277779,23.277779,3
1,11,1,0,23.277779,10.629532,0.23674513,0.0,0.0,9.682965,0.0,1.0,23.277779,23.277779,3
1,12,1,0,23.277779,10.60963,0.4294526,0.32336533,0.0,8.071129,0.0,1.0,23.277779,23.277779,3
1,13,1,0,23.277779,10.605655,0.43257794,0.102133684,0.0,7.6145287,0.0,1.0,23.277779,23.277779,3
1,14,1,0,23.277779,10.611963,0.43347883,0.13767157,0.0,7.3302774,0.0,1.0,23.277779,23.277779,3
1,15,1,0,23.277779,10.617328,0.43105164,0.0,0.0,6.9300056,0.0,1.0,23.277779,23.277779,3
1,16,1,0,23.277779,10.623129,0.44152907,0.0,0.0,6.8822246,0.0,1.0,23.277779,23.277779,3
1,17,1,0,23.277779,10.609575,0.25722983,0.0,0.0,6.8782945,0.0,0.0,23.277779,23.277779,3
1,18,1,0,23.277779,10.744611,1.3585991,0.0,0.0,7.5691857,0.0,1.0,23.277779,23.277779,3
1,19,1,0,23.277779,10.72618,0.6623318,0.16704823,0.0,8.389461,0.0,1.0,23.277779,23.277779,3
1,20,1,0,23.277779,10.711309,0.7040765,0.0,0.0,7.9393377,0.0,1.0,23.277779,23.277779,3
1,21,1,0,23.277779,10.689332,0.6654062,0.0,0.0,8.443231,0.0,1.0,23.277779,23.277779,3
1,22,1,0,23.277779,10.679504,0.30194047,0.6681899,0.0,8.737182,0.0,1.0,23.277779,23.277779,3
1,23,1,0,23.277779,10.658756,0.28683513,0.33409578,0.0,8.951078,0.0,1.0,23.277779,23.277779,3
1,24,1,0,23.277779,10.629888,0.27511322,0.0,0.0,9.237856,0.0,1.0,23.277779,23.277779,3
1,1,2,0,23.277779,10.594888,0.24834126,0.0,0.0,9.463472,0.0,1.0,23.277779,23.277779,3
1,2,2,0,23.277779,10.548861,0.22654678,0.0,0.0,9.565097,0.0,1.0,23.277779,23.277779,3
1,3,2,0,23.277779,10.5014715,0.2208163,0.0,0.0,9.68544,0.0,1.0,23.277779,23.277779,3
1,4,2,0,23.277779,10.474969,0.21500035,0.0,0.0,9.795577,0.0,1.0,23.277779,23.277779,3
1,5,2,0,23.277779,10.466271,0.21366271,0.0,0.0,10.059216,0.0,1.0,23.277779,23.277779,3
1,6,2,0,23.277779,10.451084,0.284134,0.0,0.0,10.075278,0.0,1.0,23.277779,23.277779,3
1,7,2,0,23.277779,10.437797,0.3707017,0.0,0.0,10.076529,0.0,1.0,23.277779,23.277779,3
1,8,2,0,23.277779,10.431148,0.42936325,0.0,0.0,10.158629,0.0,1.0,23.277779,23.277779,3
1,9,2,0,23.277779,10.443505,0.43675092,0.0,0.0,9.540211,0.0,1.0,23.277779,23.277779,3
1,10,2,0,23.277779,10.452551,0.43402985,0.0,0.0,9.433246,0.0,1.0,23.277779,23.277779,3
1,11,2,0,23.277779,10.467641,0.74939895,0.0,0.0,8.911701,0.0,1.0,23.277779,23.277779,3
1,12,2,0,23.277779,10.468624,0.4294526,0.295664,0.0,8.722936,0.0,1.0,23.277779,23.277779,3
1,13,2,0,22.746279,10.802339,0.43257794,0.0,0.0,7.716062,0.0,1.0,22.722221,22.722221,3
1,14,2,0,22.722927,10.852465,0.43347883,0.0,0.0,7.4003677,0.0,1.0,22.722221,22.722221,3
1,15,2,0,22.722275,10.881551,0.43105164,0.0,0.0,7.5507765,0.0,1.0,22.722221,22.722221,3
1,16,2,0,22.722225,10.904786,0.44152907,0.0,0.0,8.075406,0.0,1.0,22.722221,22.722221,3
1,17,2,0,22.722223,10.992696,0.48200595,0.0,0.0,8.077276,0.0,1.0,22.722221,22.722221,3
1,18,2,0,22.722221,11.192749,0.87627655,0.0,0.0,8.68504,0.0,1.0,22.722221,22.722221,3
1,19,2,0,22.722221,11.318287,0.6623318,0.2735937,0.0,9.137308,0.0,1.0,22.722221,22.722221,3
1,20,2,0,22.722221,11.40015,0.7040765,0.0,0.0,8.811866,0.0,1.0,22.722221,22.722221,3
1,21,2,0,22.722221,11.605828,0.6654062,0.0,0.0,9.042373,0.0,1.0,22.722221,22.722221,3
1,22,2,0,22.722221,11.766523,0.6109896,0.0,0.0,9.385426,0.0,1.0,22.722221,22.722221,3
1,23,2,0,22.722221,11.711142,0.4850546,0.0,0.0,9.641631,0.0,1.0,22.722221,22.722221,3
1,24,2,0,22.722221,11.943023,0.38815436,0.50199246,0.0,9.880543,0.0,1.0,22.722221,22.722221,3
1,1,3,0,22.722221,11.916916,0.24834126,0.0,0.0,10.245091,0.0,1.0,22.722221,22.722221,3
